

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2019-09-27T09:04:14PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
37|SDSS J003413.22-010435.4|  8.55512 |  -1.07652 |G|1129725| 3.768356 |SPEC|21.5g|  0.000|4|0|15|3|2|4|0
38|SDSS J003512.66+004541.6|  8.80278 |   0.76157 |G|1238790| 4.132158 |SPEC|22.4g|  0.000|2|0|15|2|1|4|0
39|SDSS J0035+0040|  8.85535 |   0.66746 |QSO|1429373| 4.767876 |    |23.7g|  0.000|39|1|12|12|17|4|0
40|SDSS J003649.57-111058.4|  9.20658 | -11.18289 |G|1050773| 3.505000 |PHOT|20.3g|  0.000|3|0|6|2|1|4|0
41|SDSS J003714.11-005604.1|  9.30882 |  -0.93449 |QSO|1304097| 4.350000 |    |22.43|  0.000|5|0|17|1|0|4|0
42|SDSS J003752.29-004735.4|  9.46791 |  -0.79318 |G|1228476| 4.097755 |SPEC|21.6g|  0.000|1|0|15|3|2|4|0
43|SDSS J003752.86+000128.1|  9.47030 |   0.02449 |G|953677| 3.181122 |SPEC|22.0g|  0.000|5|0|15|4|3|4|0
44|SDSS J003802.04+002217.8|  9.50853 |   0.37162 |G|1239620| 4.134928 |SPEC|22.0g|  0.000|1|0|15|2|1|4|0
45|2MASS J00383127-0225563|  9.63032 |  -2.43237 |G|919308| 3.066480 |SPEC|20.42|  0.000|2|0|7|3|1|0|0
46|SDSS J003931.56+011239.4|  9.88150 |   1.21097 |G|1893756| 6.316889 |SPEC|21.2g|  0.000|0|0|15|2|1|4|0
47|SDSS J004113.96-005658.5| 10.30823 |  -0.94964 |G|2099708| 7.003870 |SPEC|22.0g|  0.000|0|0|15|2|1|4|0
48|SDSS J004136.88+003222.0| 10.40368 |   0.53945 |G|1730356| 5.771845 |SPEC|22.7g|  0.000|2|0|15|2|1|4|0
49|SDSS J004223.65-092608.5| 10.59855 |  -9.43571 |*|1332578| 4.445000 |PHOT|23.7g|  0.000|4|0|5|1|1|4|0
50|SDSS J004243.57+005315.3| 10.68158 |   0.88792 |G|1023997| 3.415687 |SPEC|20.17|  0.000|5|0|1|4|3|0|0
51|SDSS J004301.24-003259.5| 10.75520 |  -0.54988 |G|1288082| 4.296580 |SPEC|21.4g|  0.000|2|0|15|2|1|4|0
52|SDSS J004303.29+011217.5| 10.76373 |   1.20488 |G|1986606| 6.626605 |SPEC|23.5g|  0.000|1|0|15|2|1|4|0
53|SDSS J004325.76-004011.4| 10.85734 |  -0.66984 |G|1300947| 4.339493 |SPEC|21.8g|  0.000|0|0|19|3|1|4|0
54|SDSS J004343.19+005234.0| 10.92998 |   0.87613 |G|2081649| 6.943634 |SPEC|21.2g|  0.000|0|0|15|2|1|3|0
55|SDSS J004409.02-010159.5| 11.03761 |  -1.03320 |G|930831| 3.104919 |SPEC|22.1g|  0.000|3|0|15|2|1|4|0
56|SDSS J004417.45-000553.8| 11.07273 |  -0.09830 |G|1249573| 4.168126 |SPEC|23.4g|  0.000|0|0|15|2|1|4|0
57|SDSS J004433.39+010706.9| 11.13934 |   1.11859 |G|1749495| 5.835688 |SPEC|23.2g|  0.000|1|0|15|2|1|4|0
58|SDSS J004511.75+153236.7| 11.29898 |  15.54360 |G|2099049| 7.001672 |SPEC|20.4g|  0.000|0|0|19|3|1|4|0
59|SDSS J004707.23+001505.5| 11.78014 |   0.25156 |G|1577958| 5.263499 |SPEC|19.9g|  0.000|0|0|19|3|1|3|0
60|SDSS J004710.33+004130.8| 11.79308 |   0.69193 |G|934669| 3.117719 |SPEC|22.1g|  0.000|4|0|15|3|2|4|0
61|SDSS J004730.46+002620.5| 11.87697 |   0.43900 |G|1804806| 6.020185 |SPEC|21.0g|  0.000|3|0|15|2|1|4|0
62|SDSS J004739.56+160536.2| 11.91486 |  16.09340 |G|959797| 3.201539 |SPEC|21.9g|  0.000|0|0|15|2|1|4|0
63|SDSS J004759.67+005718.8| 11.99866 |   0.95523 |G|1850873| 6.173848 |SPEC|23.9g|  0.000|0|0|15|2|1|4|1
64|SDSS J004837.99-010651.8| 12.15833 |  -1.11443 |G|1144135| 3.816423 |SPEC|22.1g|  0.000|1|0|15|2|1|4|0
65|SDSS J004846.46-004611.9| 12.19361 |  -0.76999 |G|2079715| 6.937180 |SPEC|21.7g|  0.000|4|0|23|4|1|4|0
66|SDSS J004854.84+004021.9| 12.22852 |   0.67277 |G|1790527| 5.972556 |SPEC|22.0g|  0.000|2|0|19|3|1|4|0
67|SDSS J004949.45+114541.4| 12.45605 |  11.76152 |QSO|934594| 3.117470 |SPEC|     |  0.000|1|0|0|2|2|0|0
68|SDSS J0050-0053| 12.52645 |  -0.88870 |QSO|1298602| 4.331670 |    |22.1g|  0.000|50|0|38|17|30|8|0
69|SDSS J005011.79+011317.6| 12.54915 |   1.22158 |G|1191675| 3.975000 |PHOT|21.8g|  0.000|2|0|1|1|1|0|0
70|SDSS J005025.23+122204.3| 12.60512 |  12.36786 |QSO|1042417| 3.477129 |SPEC|     |  0.000|1|0|0|2|2|0|0
71|SDSS J005041.59+143755.8| 12.67330 |  14.63219 |QSO|1058471| 3.530679 |    |23.5g|  0.000|28|0|29|11|22|8|0
72|SDSS J005042.82+120843.2| 12.67844 |  12.14536 |QSO|906708| 3.024451 |SPEC|     |  0.000|2|0|0|2|2|0|0
73|SDSS J005110.79+124604.3| 12.79497 |  12.76788 |QSO|970515| 3.237289 |SPEC|     |  0.000|2|0|0|2|2|0|0
74|SDSS J005127.16+001058.1| 12.86317 |   0.18289 |G|1236203| 4.123529 |SPEC|22.1g|  0.000|0|0|19|3|1|4|0
75|SDSS J005136.84+130745.1| 12.90353 |  13.12920 |QSO|910303| 3.036444 |SPEC|     |  0.000|2|0|0|2|2|0|0
76|SDSS J005158.76+001024.7| 12.99486 |   0.17357 |G|1091382| 3.640457 |SPEC|22.5g|  0.000|4|0|15|3|2|4|0
77|SDSS J005212.67+005356.4| 13.05283 |   0.89902 |G|1783426| 5.948868 |SPEC|21.9g|  0.000|2|0|15|3|2|4|0
78|SDSS J005229.56+115737.4| 13.12319 |  11.96042 |QSO|911653| 3.040945 |SPEC|     |  0.000|2|0|0|2|2|0|0
79|SDSS J005232.16+004922.4| 13.13404 |   0.82291 |G|1899750| 6.336884 |SPEC|23.2g|  0.000|0|0|18|3|1|4|0
80|SDSS J005234.44+125525.9| 13.14353 |  12.92388 |QSO|1128814| 3.765317 |SPEC|     |  0.000|1|0|0|2|2|0|0
81|SDSS J005245.55+000113.3| 13.19019 |   0.02027 |G|2101919| 7.011245 |SPEC|21.6g|  0.000|0|0|18|3|1|4|0
82|SDSS J005257.69-070855.5| 13.24022 |  -7.14880 |G|914713| 3.051153 |SPEC|20.11|  0.000|1|0|1|2|1|0|0
83|SDSS J005304.54-001255.0| 13.26895 |  -0.21529 |G|1730353| 5.771835 |SPEC|22.3g|  0.000|1|0|15|2|1|4|0
84|SDSS J005305.72+000515.3| 13.27386 |   0.08760 |G|1710648| 5.706108 |SPEC|21.2g|  0.000|0|0|15|2|1|4|0
85|SDSS J005313.81+130955.0| 13.30757 |  13.16529 |QSO|1233845| 4.115662 |SPEC|     |  0.000|2|0|0|2|2|0|0
86|SDSS J005402.42-000445.1| 13.51009 |  -0.07920 |G|1692208| 5.644596 |SPEC|22.3g|  0.000|0|0|15|2|1|4|0
87|SDSS J005439.25+121039.5| 13.66356 |  12.17764 |QSO|1019113| 3.399395 |SPEC|     |  0.000|2|0|0|2|2|0|0
88|SDSS J005455.36-011027.5| 13.73070 |  -1.17432 |*|1314590| 4.385000 |PHOT|22.9g|  0.000|3|0|5|2|1|4|0
89|SDSS J005535.05+123451.0| 13.89608 |  12.58084 |QSO|928858| 3.098336 |SPEC|     |  0.000|1|0|0|2|2|0|0
90|SDSS J005539.58+113227.2| 13.91492 |  11.54089 |QSO|923221| 3.079533 |SPEC|     |  0.000|2|0|0|2|2|0|0
91|SDSS J005556.35-011527.9| 13.98483 |  -1.25777 |*|1314590| 4.385000 |PHOT|23.8g|  0.000|3|0|5|1|1|4|0
92|SDSS J005614.30+142334.4| 14.05958 |  14.39290 |G|1256003| 4.189576 |SPEC|21.7g|  0.000|0|0|15|2|1|4|0
93|SDSS J005645.10+113238.7| 14.18794 |  11.54409 |QSO|1070333| 3.570246 |SPEC|     |  0.000|3|0|0|3|3|0|0
94|SDSS J005721.86-011317.6| 14.34109 |  -1.22157 |G|917915| 3.061833 |SPEC|21.9g|  0.000|5|0|15|3|2|3|0
95|SDSS J005723.55+130523.9| 14.34816 |  13.08999 |QSO|2093924| 6.984576 |SPEC|     |  0.000|1|0|0|2|2|0|0
96|SDSS J005758.96-004138.9| 14.49569 |  -0.69416 |*|1197671| 3.995000 |PHOT|21.3g|  0.000|4|0|8|4|3|4|0
97|SDSS J010013.02+280255.8| 15.05425 |  28.04883 |G|1888693| 6.300000 |    |     |  0.000|4|0|0|2|2|0|0
98|2MASX J01010258-0751255| 15.26067 |  -7.85706 |G|1652024| 5.510557 |SPEC|18.89|  0.000|0|0|16|3|1|2|0
99|WISE J010139.50+015022.2| 15.41462 |   1.83942 |RadioS|1018695| 3.398000 |    | 1.68|  0.000|5|0|1|3|2|0|0
100|SDSS J010202.04-001247.9| 15.50850 |  -0.21331 |G|1973895| 6.584203 |SPEC|22.3g|  0.000|1|0|15|2|1|4|0
101|SDSS J010253.13-001504.7| 15.72138 |  -0.25134 |G|1264219| 4.216981 |SPEC|21.8g|  0.000|2|0|15|2|1|4|0
102|SDSS J010305.20-002233.5| 15.77174 |  -0.37598 |*|912868| 3.045000 |PHOT|21.5g|  0.000|3|0|5|1|1|4|0
103|SDSS J010352.07+142840.3| 15.96697 |  14.47787 |G|1898345| 6.332196 |SPEC|21.5g|  0.000|0|0|15|2|1|4|0
104|SDSS J010407.14+002654.2| 16.02978 |   0.44840 |G|1208734| 4.031901 |SPEC|22.3g|  0.000|0|0|15|2|1|4|0
105|SDSS J010535.90-003728.9| 16.39960 |  -0.62470 |G|2095646| 6.990320 |SPEC|21.1g|  0.000|3|0|19|4|2|4|0
106|SDSS J010612.42+011031.4| 16.55178 |   1.17539 |G|1835878| 6.123830 |SPEC|21.8g|  0.000|1|0|15|2|1|4|0
107|SDSS J010614.73-042234.8| 16.56123 |  -4.37639 |G|943544| 3.147325 |SPEC|20.29|  0.000|1|0|1|2|1|0|0
108|SDSS J010807.14+152525.7| 17.02976 |  15.42382 |G|1021304| 3.406704 |SPEC|21.7g|  0.000|2|0|15|2|1|4|0
109|SDSS J010836.49-010918.3| 17.15205 |  -1.15509 |G|1687636| 5.629348 |SPEC|22.0g|  0.000|0|0|15|2|1|3|0
110|SDSS J010840.39-000753.4| 17.16834 |  -0.13153 |G|1878931| 6.267438 |SPEC|23.0g|  0.000|0|0|15|2|1|4|0
111|SDSS J010927.12+003050.2| 17.36311 |   0.51381 |G|1786472| 5.959029 |SPEC|22.9g|  0.000|0|0|15|2|1|4|0
112|SDSS J010928.09-000741.2| 17.36706 |  -0.12812 |G|1862935| 6.214080 |SPEC|22.6g|  0.000|0|0|15|2|1|4|0
113|SDSS J010928.93+003214.1| 17.37059 |   0.53731 |G|1782166| 5.944666 |SPEC|23.1g|  0.000|0|0|15|2|1|4|0
114|SDSS J011039.36-002327.8| 17.66404 |  -0.39109 |G|981084| 3.272543 |SPEC|22.1g|  0.000|5|0|15|4|3|3|0
115|SDSS J011042.77+005301.8| 17.67822 |   0.88386 |G|1997782| 6.663882 |SPEC|21.1g|  0.000|1|0|15|3|2|4|0
116|SDSS J011043.80+011100.3| 17.68254 |   1.18344 |*|1269621| 4.235000 |PHOT|21.9g|  0.000|4|0|5|3|3|4|0
117|SDSS J011118.84-005237.5| 17.82852 |  -0.87709 |G|918864| 3.065000 |PHOT|20.8 |  0.000|4|0|5|1|1|4|0
118|SDSS J011200.07+000956.1| 18.00032 |   0.16567 |G|2094532| 6.986607 |SPEC|21.5g|  0.000|2|0|19|3|1|4|0
119|SDSS J011218.40+001047.3| 18.07667 |   0.17983 |G|1703725| 5.683014 |SPEC|21.4g|  0.000|0|0|15|2|1|4|0
120|SDSS J011220.91+001933.2| 18.08715 |   0.32590 |G|1628153| 5.430934 |SPEC|22.3g|  0.000|2|0|15|2|1|4|0
121|SDSS J011236.45-013130.9| 18.15086 |  -1.52527 |G|931259| 3.106344 |SPEC|19.64|  0.000|4|0|9|5|2|0|0
122|SDSS J011244.54+001546.9| 18.18560 |   0.26304 |G|1637149| 5.460941 |SPEC|22.9g|  0.000|0|0|15|2|1|4|0
123|SDSS J011321.40+134422.2| 18.33926 |  13.73950 |G|1271606| 4.241621 |SPEC|21.9g|  0.000|0|0|15|2|1|4|0
124|SDSS J011322.30+133505.5| 18.34295 |  13.58488 |G|1111730| 3.708332 |SPEC|21.2g|  0.000|4|0|27|7|2|4|0
125|SDSS J011416.49+140534.9| 18.56873 |  14.09305 |G|1216411| 4.057509 |SPEC|22.5g|  0.000|2|0|15|2|1|4|0
126|SDSS J011431.91-004736.8| 18.63299 |  -0.79362 |G|910229| 3.036196 |SPEC|22.3g|  0.000|5|0|15|4|3|4|0
127|2MASS J01145582-1046235| 18.73282 | -10.77311 |G|1332578| 4.445000 |PHOT|19.4g|  0.000|1|0|12|4|2|4|0
128|WISE J0116-0505| 19.00587 |  -5.08447 |IrS|951242| 3.173000 |    |     |  0.000|2|0|0|3|3|0|0
129|SDSS J011610.10+003828.1| 19.04216 |   0.64117 |G|965690| 3.221193 |SPEC|21.4g|  0.000|3|0|15|2|1|4|0
130|UM 670| 19.34737 |  -8.69231 |QSO|946445| 3.157000 |    |17.4 |  0.000|61|1|23|5|1|4|0
131|SDSS J011746.61+004140.5| 19.44423 |   0.69459 |G|1367668| 4.562048 |SPEC|20.0g|  0.000|0|0|23|4|1|4|0
132|SDSS J011747.86+011407.4| 19.44946 |   1.23544 |G|1107724| 3.694969 |SPEC|21.8g|  0.000|5|0|16|4|3|4|0
133|WISE J011852.97-064544.3| 19.72046 |  -6.76244 |RadioS|1309228| 4.367115 |SPEC| 1.75|  0.000|3|0|2|3|1|0|0
134|SDSS J011924.09-004151.2| 19.85040 |  -0.69756 |G|912344| 3.043253 |SPEC|21.6g|  0.000|5|0|15|4|3|4|0
135|SDSS J012107.83-001257.3| 20.28263 |  -0.21593 |G|1949237| 6.501954 |SPEC|22.8g|  0.000|1|0|15|2|1|3|0
136|2MASS J01223190+1339406| 20.63298 |  13.66134 |QSO|913674| 3.047687 |    |18.5g|  0.000|37|0|34|11|17|8|0
137|SDSS J012320.60+145835.6| 20.83584 |  14.97657 |G|2038888| 6.800997 |SPEC|24.0g|  0.000|0|0|15|2|1|4|0
138|SDSS J012401.53+151053.5| 21.00641 |  15.18153 |G|2062515| 6.879809 |SPEC|21.2g|  0.000|0|0|15|2|1|4|0
139|SDSS J012407.64+003645.7| 21.03184 |   0.61271 |G|1858449| 6.199118 |SPEC|22.7g|  0.000|2|0|15|2|1|4|0
140|SDSS J012423.09+010200.8| 21.09623 |   1.03356 |G|1129263| 3.766814 |SPEC|20.7g|  0.000|0|0|15|2|1|4|0
141|SDSS J012437.82+141521.2| 21.15765 |  14.25585 |G|1915549| 6.389583 |SPEC|21.2g|  0.000|0|0|18|3|1|4|0
142|2MASX J01255058-0801436| 21.46075 |  -8.02886 |G|1934814| 6.453845 |SPEC|18.88|  0.000|0|0|16|3|1|2|1
143|SDSS J012650.77+011611.8| 21.71154 |   1.26994 |QSO|1097241| 3.660000 |    |20.44|  0.000|9|0|3|0|0|0|0
144|SDSS J012656.00-004355.4| 21.73335 |  -0.73207 |G|1224080| 4.083091 |SPEC|20.4g|  0.000|1|0|15|2|1|3|0
145|2MASS J01270071-0045593| 21.75287 |  -0.76644 |QSO|1227428| 4.094260 |    |18.0i|  0.000|52|1|17|12|16|4|0
146|SDSS J012737.60+132053.6| 21.90673 |  13.34820 |G|1118764| 3.731796 |SPEC|22.6g|  0.000|0|0|15|2|1|4|0
147|2MASX J01300711+0026356| 22.52972 |   0.44319 |G|1161696| 3.875000 |PHOT|19.26|  0.000|3|0|28|7|3|6|0
148|SDSS J013021.48-044105.9| 22.58950 |  -4.68497 |G|1090648| 3.638010 |SPEC|     |  0.000|1|0|0|2|1|0|0
149|SDSS J013039.98+134253.3| 22.66659 |  13.71482 |G|1871674| 6.243231 |SPEC|22.0g|  0.000|2|0|15|2|1|4|0
150|SDSS J013108.18+005248.2| 22.78409 |   0.88007 |QSO|1258556| 4.198091 |    |20.1i|  0.000|30|0|7|5|11|4|0
151|SDSS J013159.02-102346.5| 22.99596 | -10.39627 |G|1572862| 5.246502 |SPEC|22.4g|  0.000|3|0|15|2|1|4|0
152|2MASS J01320073+1345393| 23.00314 |  13.76087 |G|905373| 3.020000 |PHOT|18.4B|  0.000|1|0|11|2|0|4|0
153|SDSS J013202.29+133857.8| 23.00957 |  13.64940 |G|1040280| 3.470000 |PHOT|21.3B|  0.000|2|0|15|1|0|4|0
154|SDSS J013205.17+134518.4| 23.02156 |  13.75513 |QSO|968330| 3.230000 |PHOT|22.5B|  0.000|1|0|15|1|0|4|0
155|2MASS J01320787+1343255| 23.03280 |  13.72382 |*|983319| 3.280000 |PHOT|16.3g|  0.000|1|0|11|2|0|4|0
156|SDSS J013208.96+133909.7| 23.03736 |  13.65270 |G|1067261| 3.560000 |PHOT|23.9B|  0.000|1|0|15|1|0|4|0
157|SDSS J013210.24+133846.3| 23.04270 |  13.64621 |G|1124222| 3.750000 |PHOT|23.3B|  0.000|1|0|5|1|0|4|0
158|SDSS J013210.84+134419.3| 23.04517 |  13.73871 |G|1061265| 3.540000 |PHOT|22.6B|  0.000|1|0|15|1|0|3|0
159|SDSS J013213.95+133849.2| 23.05816 |  13.64702 |G|1097241| 3.660000 |PHOT|23.2B|  0.000|1|0|15|1|0|4|0
160|SDSS J013214.71+134334.8| 23.06130 |  13.72635 |QSO|977324| 3.260000 |PHOT|23.4B|  0.000|1|0|15|1|0|4|0
161|SDSS J013216.64+134100.6| 23.06937 |  13.68351 |G|1007303| 3.360000 |PHOT|21.7B|  0.000|1|0|15|1|0|4|0
162|SDSS J013216.77+133907.7| 23.06990 |  13.65215 |QSO|935353| 3.120000 |PHOT|24.4B|  0.000|1|0|15|1|0|3|0
163|SDSS J013218.08+133904.3| 23.07537 |  13.65120 |G|989315| 3.300000 |PHOT|22.3B|  0.000|1|0|15|1|0|4|0
164|2MASS J01321873+1340028| 23.07795 |  13.66749 |G|986317| 3.290000 |PHOT|16.1B|  0.000|1|0|11|2|0|4|0
165|SDSS J013219.71+134329.8| 23.08215 |  13.72496 |G|1001307| 3.340000 |PHOT|22.0B|  0.000|1|0|15|1|0|4|0
166|SDSS J013221.62+133846.0| 23.09011 |  13.64611 |G|1175187| 3.920000 |PHOT|22.8B|  0.000|1|0|15|1|0|4|0
167|SDSS J013221.67+134238.4| 23.09033 |  13.71068 |G|1262126| 4.210000 |PHOT|24.6B|  0.000|1|0|15|1|0|3|0
168|SDSS J013222.77+134448.9| 23.09488 |  13.74692 |G|923361| 3.080000 |PHOT|22.1B|  0.000|1|0|15|1|0|4|0
169|SDSS J013301.49+004246.6| 23.25625 |   0.71295 |G|1653932| 5.516922 |SPEC|21.6g|  0.000|2|0|15|2|1|4|0
170|SDSS J013353.89+145954.7| 23.47456 |  14.99854 |G|1772114| 5.911136 |SPEC|18.5r|  0.000|1|0|15|2|1|4|0
171|SDSS J013400.22-102451.3| 23.50093 | -10.41426 |G|1020793| 3.405000 |PHOT|20.5g|  0.000|3|0|6|2|1|4|0
172|SDSS J013410.25+141447.7| 23.54275 |  14.24659 |G|1660296| 5.538151 |SPEC|21.5g|  0.000|2|0|15|2|1|4|0
173|2MASS J01343909-0531514| 23.66243 |  -5.53085 |G|1827420| 6.095615 |SPEC|19.94|  0.000|0|0|8|3|1|0|0
174|SDSS J013448.70-002315.1| 23.70292 |  -0.38759 |G|1956294| 6.525493 |SPEC|20.8g|  0.000|0|0|15|2|1|4|0
175|2MASS J01350413-1019290| 23.76743 | -10.32480 |G|1269621| 4.235000 |PHOT|21.5g|  0.000|2|0|10|3|1|4|0
176|SDSS J013541.00-082834.3| 23.92086 |  -8.47621 |G|1841401| 6.142252 |SPEC|21.8g|  0.000|2|0|15|2|1|4|0
177|SDSS J013546.86+135308.9| 23.94529 |  13.88582 |G|1712053| 5.710793 |SPEC|21.1g|  0.000|1|0|15|3|2|4|0
178|SDSS J013603.09+010428.6| 24.01289 |   1.07462 |G|1964330| 6.552298 |SPEC|23.0g|  0.000|1|0|15|2|1|4|0
179|SDSS J013622.56-004803.1| 24.09402 |  -0.80089 |G|1014342| 3.383480 |SPEC|22.3g|  0.000|4|0|15|3|2|4|0
180|SDSS J013708.38-000859.7| 24.28494 |  -0.14992 |G|1736669| 5.792902 |SPEC|21.9g|  0.000|0|0|19|3|1|4|0
181|SDSS J013722.92+135131.0| 24.34552 |  13.85864 |G|2098297| 6.999163 |SPEC|21.9g|  0.000|0|0|15|2|1|4|0
182|2MASX J01375619-0702521| 24.48417 |  -7.04775 |G|1225365| 4.087377 |SPEC|18.21|  0.000|0|0|16|3|1|2|1
183|SDSS J013806.78-000814.0| 24.52826 |  -0.13724 |G|1917346| 6.395576 |SPEC|22.5g|  0.000|2|0|15|2|1|4|0
184|SDSS J013931.66-001301.5| 24.88195 |  -0.21714 |G|1268653| 4.231770 |SPEC|22.0g|  0.000|1|0|15|2|1|4|0
